,time,SSC (mg/L)
1596,1999-02-13 00:00:00.000,49.572916666666664
1597,1999-02-14 00:00:00.000,52.53260869565217
1598,1999-02-15 00:00:00.000,50.291666666666664
1599,1999-02-16 00:00:00.000,47.958333333333336
1600,1999-02-17 00:00:00.000,43.802083333333336
1601,1999-02-18 00:00:00.000,39.208333333333336
1602,1999-02-19 00:00:00.000,35.0625
1603,1999-02-20 00:00:00.000,35.0
1604,1999-02-21 00:00:00.000,35.052083333333336
1605,1999-02-22 00:00:00.000,37.395833333333336
1606,1999-02-23 00:00:00.000,39.0625
1607,1999-02-24 00:00:00.000,37.333333333333336
1608,1999-02-25 00:00:00.000,35.59375
1609,1999-02-26 00:00:00.000,36.15625
1610,1999-02-27 00:00:00.000,36.53125
1611,1999-02-28 00:00:00.000,35.802083333333336
1612,1999-03-01 00:00:00.000,34.8125
1613,1999-03-02 00:00:00.000,36.078947368421055
1614,1999-03-03 00:00:00.000,33.0
1615,1999-03-04 00:00:00.000,30.06382978723404
1616,1999-03-05 00:00:00.000,29.6875
1617,1999-03-06 00:00:00.000,29.09375
1618,1999-03-07 00:00:00.000,28.5625
1619,1999-03-08 00:00:00.000,27.489583333333332
1620,1999-03-09 00:00:00.000,26.8125
1621,1999-03-10 00:00:00.000,26.65625
1622,1999-03-11 00:00:00.000,27.114583333333332
1623,1999-03-12 00:00:00.000,28.125
1624,1999-03-13 00:00:00.000,29.78125
1625,1999-03-14 00:00:00.000,31.604166666666668
1626,1999-03-15 00:00:00.000,34.0625
1627,1999-03-16 00:00:00.000,33.177083333333336
1628,1999-03-17 00:00:00.000,35.760416666666664
1629,1999-03-18 00:00:00.000,36.385416666666664
1630,1999-03-19 00:00:00.000,34.016129032258064
1631,1999-03-20 00:00:00.000,34.0
1632,1999-03-21 00:00:00.000,35.0
1633,1999-03-22 00:00:00.000,35.0
1634,1999-03-23 00:00:00.000,36.0
1635,1999-03-24 00:00:00.000,36.0
1636,1999-03-25 00:00:00.000,37.0
1637,1999-03-26 00:00:00.000,37.0
1638,1999-03-27 00:00:00.000,38.0
1639,1999-03-28 00:00:00.000,38.0
1640,1999-03-29 00:00:00.000,39.0
1641,1999-03-30 00:00:00.000,38.741379310344826
1642,1999-03-31 00:00:00.000,37.81720430107527
1643,1999-04-01 00:00:00.000,37.34375
1644,1999-04-02 00:00:00.000,38.770833333333336
1645,1999-04-03 00:00:00.000,37.53125
1646,1999-04-04 00:00:00.000,36.458333333333336
1647,1999-04-05 00:00:00.000,33.145833333333336
1648,1999-04-06 00:00:00.000,31.34375
1649,1999-04-07 00:00:00.000,31.427083333333332
1650,1999-04-08 00:00:00.000,31.46875
1651,1999-04-09 00:00:00.000,32.729166666666664
1652,1999-04-10 00:00:00.000,33.6875
1653,1999-04-11 00:00:00.000,37.239583333333336
1654,1999-04-12 00:00:00.000,39.864583333333336
1655,1999-04-13 00:00:00.000,42.427083333333336
1656,1999-04-14 00:00:00.000,45.583333333333336
1657,1999-04-15 00:00:00.000,49.260416666666664
1658,1999-04-16 00:00:00.000,53.375
1659,1999-04-17 00:00:00.000,48.0
1660,1999-04-18 00:00:00.000,44.0
1661,1999-04-19 00:00:00.000,40.0
1662,1999-04-20 00:00:00.000,35.67391304347826
1663,1999-04-21 00:00:00.000,34.645833333333336
1664,1999-04-22 00:00:00.000,33.302083333333336
1665,1999-04-23 00:00:00.000,33.5625
1666,1999-04-24 00:00:00.000,35.270833333333336
1667,1999-04-25 00:00:00.000,37.645833333333336
1668,1999-04-26 00:00:00.000,40.427083333333336
1669,1999-04-27 00:00:00.000,41.708333333333336
1670,1999-04-28 00:00:00.000,41.0625
1671,1999-04-29 00:00:00.000,45.0
1672,1999-04-30 00:00:00.000,48.90625
1673,1999-05-01 00:00:00.000,49.90625
1674,1999-05-02 00:00:00.000,49.59375
1675,1999-05-03 00:00:00.000,45.270833333333336
1676,1999-05-04 00:00:00.000,40.166666666666664
1677,1999-05-05 00:00:00.000,39.364583333333336
1678,1999-05-06 00:00:00.000,39.5625
1679,1999-05-07 00:00:00.000,38.875
1680,1999-05-08 00:00:00.000,40.205882352941174
1681,1999-05-09 00:00:00.000,48.2037037037037
1682,1999-05-10 00:00:00.000,55.96875
1683,1999-05-11 00:00:00.000,63.302083333333336
1684,1999-05-12 00:00:00.000,61.552083333333336
1685,1999-05-13 00:00:00.000,70.91666666666667
1686,1999-05-14 00:00:00.000,72.53125
1687,1999-05-15 00:00:00.000,74.02083333333333
1688,1999-05-16 00:00:00.000,78.625
1689,1999-05-17 00:00:00.000,78.3225806451613
1690,1999-05-18 00:00:00.000,84.9375
1691,1999-05-19 00:00:00.000,82.78125
1692,1999-05-20 00:00:00.000,74.21875
1693,1999-05-21 00:00:00.000,65.84810126582279
1694,1999-05-22 00:00:00.000,60.0
1695,1999-05-23 00:00:00.000,53.078947368421055
1696,1999-05-24 00:00:00.000,53.989583333333336
1697,1999-05-25 00:00:00.000,50.92553191489362
1698,1999-05-26 00:00:00.000,50.0
1699,1999-05-27 00:00:00.000,50.0
1700,1999-05-28 00:00:00.000,50.0
1701,1999-05-29 00:00:00.000,50.0
1702,1999-05-30 00:00:00.000,50.0
1703,1999-05-31 00:00:00.000,50.0
1704,1999-06-01 00:00:00.000,50.0
1705,1999-06-02 00:00:00.000,50.0
1706,1999-06-03 00:00:00.000,50.0
1707,1999-06-04 00:00:00.000,50.0
1708,1999-06-05 00:00:00.000,50.0
1709,1999-06-06 00:00:00.000,50.0
1710,1999-06-07 00:00:00.000,50.0
1711,1999-06-08 00:00:00.000,50.0
1712,1999-06-09 00:00:00.000,50.0
1713,1999-06-10 00:00:00.000,50.0
1714,1999-06-11 00:00:00.000,50.0
1715,1999-06-12 00:00:00.000,50.0
1716,1999-06-13 00:00:00.000,50.0
1717,1999-06-14 00:00:00.000,50.0
1718,1999-06-15 00:00:00.000,50.0
1719,1999-06-16 00:00:00.000,50.0
1720,1999-06-17 00:00:00.000,50.0
1721,1999-06-18 00:00:00.000,50.0
1722,1999-06-19 00:00:00.000,50.0
1723,1999-06-20 00:00:00.000,50.0
1724,1999-06-21 00:00:00.000,50.0
1725,1999-06-22 00:00:00.000,50.0
1726,1999-06-23 00:00:00.000,50.0
1727,1999-06-24 00:00:00.000,50.0
1728,1999-06-25 00:00:00.000,50.0
1729,1999-06-26 00:00:00.000,50.0
1730,1999-06-27 00:00:00.000,50.0
1731,1999-06-28 00:00:00.000,49.52777777777778
1732,1999-06-29 00:00:00.000,48.382716049382715
1733,1999-06-30 00:00:00.000,48.3780487804878
1734,1999-07-01 00:00:00.000,52.666666666666664
1735,1999-07-02 00:00:00.000,57.541666666666664
1736,1999-07-03 00:00:00.000,57.604166666666664
1737,1999-07-04 00:00:00.000,60.875
1738,1999-07-05 00:00:00.000,74.38541666666667
1739,1999-07-06 00:00:00.000,73.45833333333333
1740,1999-07-07 00:00:00.000,70.85416666666667
1741,1999-07-08 00:00:00.000,71.15625
1742,1999-07-09 00:00:00.000,69.48958333333333
1743,1999-07-10 00:00:00.000,64.86458333333333
1744,1999-07-11 00:00:00.000,62.260416666666664
1745,1999-07-12 00:00:00.000,63.385416666666664
1746,1999-07-13 00:00:00.000,74.25
1747,1999-07-14 00:00:00.000,80.89583333333333
1748,1999-07-15 00:00:00.000,83.32291666666667
1749,1999-07-16 00:00:00.000,74.08333333333333
1750,1999-07-17 00:00:00.000,76.96875
1751,1999-07-18 00:00:00.000,77.9375
1752,1999-07-19 00:00:00.000,74.11458333333333
1753,1999-07-20 00:00:00.000,67.27083333333333
1754,1999-07-21 00:00:00.000,63.229166666666664
1755,1999-07-22 00:00:00.000,65.17708333333333
1756,1999-07-23 00:00:00.000,59.302083333333336
1757,1999-07-24 00:00:00.000,53.020833333333336
1758,1999-07-25 00:00:00.000,52.895833333333336
1759,1999-07-26 00:00:00.000,55.4375
1760,1999-07-27 00:00:00.000,57.797872340425535
1761,1999-07-28 00:00:00.000,57.21875
1762,1999-07-29 00:00:00.000,59.520833333333336
1763,1999-07-30 00:00:00.000,60.28125
1764,1999-07-31 00:00:00.000,56.21875
1765,1999-08-01 00:00:00.000,52.604166666666664
1766,1999-08-02 00:00:00.000,53.34375
1767,1999-08-03 00:00:00.000,58.885416666666664
1768,1999-08-04 00:00:00.000,60.760416666666664
1769,1999-08-05 00:00:00.000,59.0
1770,1999-08-06 00:00:00.000,53.78125
1771,1999-08-07 00:00:00.000,54.09375
1772,1999-08-08 00:00:00.000,52.863157894736844
1773,1999-08-09 00:00:00.000,54.79120879120879
1774,1999-08-10 00:00:00.000,54.083333333333336
1775,1999-08-11 00:00:00.000,58.364583333333336
1776,1999-08-12 00:00:00.000,58.552083333333336
1777,1999-08-13 00:00:00.000,60.78125
1778,1999-08-14 00:00:00.000,55.333333333333336
1779,1999-08-15 00:00:00.000,52.66315789473684
1780,1999-08-16 00:00:00.000,56.791666666666664
1781,1999-08-17 00:00:00.000,55.0625
1782,1999-08-18 00:00:00.000,42.526881720430104
1783,1999-08-19 00:00:00.000,36.916666666666664
1784,1999-08-20 00:00:00.000,33.260416666666664
1785,1999-08-21 00:00:00.000,30.875
1786,1999-08-22 00:00:00.000,29.821052631578947
1787,1999-08-23 00:00:00.000,29.604166666666668
1788,1999-08-24 00:00:00.000,29.258064516129032
1789,1999-08-25 00:00:00.000,29.6875
1790,1999-08-26 00:00:00.000,30.125
1791,1999-08-27 00:00:00.000,36.104166666666664
1792,1999-08-28 00:00:00.000,38.302083333333336
1793,1999-08-29 00:00:00.000,36.583333333333336
1794,1999-08-30 00:00:00.000,34.98947368421052
1795,1999-08-31 00:00:00.000,35.614583333333336
1796,1999-09-01 00:00:00.000,33.5625
1797,1999-09-02 00:00:00.000,34.958333333333336
1798,1999-09-03 00:00:00.000,33.125
1799,1999-09-04 00:00:00.000,29.614583333333332
1800,1999-09-05 00:00:00.000,28.727272727272727
1801,1999-09-06 00:00:00.000,30.7
1802,1999-09-07 00:00:00.000,32.0
1803,1999-09-08 00:00:00.000,33.0
1804,1999-09-09 00:00:00.000,33.0
1805,1999-09-10 00:00:00.000,34.0
1806,1999-09-11 00:00:00.000,35.0
1807,1999-09-12 00:00:00.000,36.0
1808,1999-09-13 00:00:00.000,36.0
1809,1999-09-14 00:00:00.000,36.526315789473685
1810,1999-09-15 00:00:00.000,34.552083333333336
1811,1999-09-16 00:00:00.000,33.895833333333336
1812,1999-09-17 00:00:00.000,33.447916666666664
1813,1999-09-18 00:00:00.000,32.125
1814,1999-09-19 00:00:00.000,29.239583333333332
1815,1999-09-20 00:00:00.000,28.645833333333332
1816,1999-09-21 00:00:00.000,30.847826086956523
1817,1999-09-22 00:00:00.000,31.041666666666668
1818,1999-09-23 00:00:00.000,34.677083333333336
1819,1999-09-24 00:00:00.000,35.6875
1820,1999-09-25 00:00:00.000,36.6875
1821,1999-09-26 00:00:00.000,35.135416666666664
1822,1999-09-27 00:00:00.000,38.354166666666664
1823,1999-09-28 00:00:00.000,33.9375
1824,1999-09-29 00:00:00.000,35.04
1825,1999-09-30 00:00:00.000,35.0
1826,1999-10-01 00:00:00.000,24.0
1827,1999-10-02 00:00:00.000,24.0
1828,1999-10-03 00:00:00.000,24.0
1829,1999-10-04 00:00:00.000,24.0
1830,1999-10-05 00:00:00.000,24.0
1831,1999-10-06 00:00:00.000,24.0
1832,1999-10-07 00:00:00.000,24.0
1833,1999-10-08 00:00:00.000,24.0
1834,1999-10-09 00:00:00.000,24.0
1835,1999-10-10 00:00:00.000,24.0
1836,1999-10-11 00:00:00.000,24.0
1837,1999-10-12 00:00:00.000,24.0
1838,1999-10-13 00:00:00.000,23.72401119402984
1839,1999-10-14 00:00:00.000,23.682228229166665
1840,1999-10-15 00:00:00.000,17.69192385416666
1841,1999-10-16 00:00:00.000,20.16831104166667
1842,1999-10-17 00:00:00.000,17.95614989583334
1843,1999-10-18 00:00:00.000,16.926210520833337
1844,1999-10-19 00:00:00.000,17.546581458333335
1845,1999-10-20 00:00:00.000,18.651342708333328
1846,1999-10-21 00:00:00.000,20.194083020833336
1847,1999-10-22 00:00:00.000,22.249624270833326
1848,1999-10-23 00:00:00.000,32.75805880434785
1849,1999-10-24 00:00:00.000,30.399606041666676
1850,1999-10-25 00:00:00.000,32.74756708333332
1851,1999-10-26 00:00:00.000,35.8659765625
1852,1999-10-27 00:00:00.000,34.62465635416665
1853,1999-10-28 00:00:00.000,36.51020375
1854,1999-10-29 00:00:00.000,35.66180114285715
1855,1999-10-30 00:00:00.000,30.825216
1856,1999-10-31 00:00:00.000,27.921212531645565
1857,1999-11-01 00:00:00.000,26.838916145833334
1858,1999-11-02 00:00:00.000,33.926861041666676
1859,1999-11-03 00:00:00.000,57.768038229166656
1860,1999-11-04 00:00:00.000,46.90343208333335
1861,1999-11-05 00:00:00.000,38.00288208333333
1862,1999-11-06 00:00:00.000,41.41165104166666
1863,1999-11-07 00:00:00.000,37.10950166666667
1864,1999-11-08 00:00:00.000,36.78805677083332
1865,1999-11-09 00:00:00.000,37.96373614583334
1866,1999-11-10 00:00:00.000,29.746270104166666
1867,1999-11-11 00:00:00.000,23.305046458333333
1868,1999-11-12 00:00:00.000,23.600502500000005
1869,1999-11-13 00:00:00.000,20.953456374999995
1870,1999-11-14 00:00:00.000,22.0
1871,1999-11-15 00:00:00.000,22.0
1872,1999-11-16 00:00:00.000,23.0
1873,1999-11-17 00:00:00.000,23.0
1874,1999-11-18 00:00:00.000,23.547777777777775
1875,1999-11-19 00:00:00.000,25.289994895833342
1876,1999-11-20 00:00:00.000,25.132001458333335
1877,1999-11-21 00:00:00.000,25.54681104166666
1878,1999-11-22 00:00:00.000,28.57912114583334
1879,1999-11-23 00:00:00.000,33.49047239583333
1880,1999-11-24 00:00:00.000,33.69065340425532
1881,1999-11-25 00:00:00.000,30.916852916666656
1882,1999-11-26 00:00:00.000,32.19807812500001
1883,1999-11-27 00:00:00.000,28.842092736842105
1884,1999-11-28 00:00:00.000,27.843666489361702
1885,1999-11-29 00:00:00.000,26.262932291666672
1886,1999-11-30 00:00:00.000,27.042597916666665
1887,1999-12-01 00:00:00.000,26.415829166666672
1888,1999-12-02 00:00:00.000,28.489262604166655
1889,1999-12-03 00:00:00.000,28.063464687500005
1890,1999-12-04 00:00:00.000,27.69987375
1891,1999-12-05 00:00:00.000,27.178977717391298
1892,1999-12-06 00:00:00.000,27.120311458333322
1893,1999-12-07 00:00:00.000,29.99936322916666
1894,1999-12-08 00:00:00.000,27.133866145833327
1895,1999-12-09 00:00:00.000,26.590919583333328
1896,1999-12-10 00:00:00.000,26.514109687499996
1897,1999-12-11 00:00:00.000,23.918368958333335
1898,1999-12-12 00:00:00.000,21.423005208333333
1899,1999-12-13 00:00:00.000,23.0577728125
1900,1999-12-14 00:00:00.000,22.764774687499997
1901,1999-12-15 00:00:00.000,24.270971562500012
1902,1999-12-16 00:00:00.000,27.09783797872341
1903,1999-12-17 00:00:00.000,29.98295302083334
1904,1999-12-18 00:00:00.000,30.90893697916667
1905,1999-12-19 00:00:00.000,33.64800621052631
1906,1999-12-20 00:00:00.000,32.359613854166675
1907,1999-12-21 00:00:00.000,35.0028140625
1908,1999-12-22 00:00:00.000,42.14205484210526
1909,1999-12-23 00:00:00.000,40.09333031578947
1910,1999-12-24 00:00:00.000,40.156884583333344
1911,1999-12-25 00:00:00.000,41.66940697916666
1912,1999-12-26 00:00:00.000,39.916623229166674
1913,1999-12-27 00:00:00.000,39.143174687499986
1914,1999-12-28 00:00:00.000,37.88280562500001
1915,1999-12-29 00:00:00.000,40.54924760416667
1916,1999-12-30 00:00:00.000,42.39478156250001
1917,1999-12-31 00:00:00.000,41.40283145833335
1918,2000-01-01 00:00:00.000,37.61886875000001
1919,2000-01-02 00:00:00.000,36.669462291666676
1920,2000-01-03 00:00:00.000,33.7564334375
1921,2000-01-04 00:00:00.000,32.57294656250001
1922,2000-01-05 00:00:00.000,33.02516708333332
1923,2000-01-06 00:00:00.000,31.362133437499995
1924,2000-01-07 00:00:00.000,31.303794062500007
1925,2000-01-08 00:00:00.000,30.050365
1926,2000-01-09 00:00:00.000,30.23593770833335
1927,2000-01-10 00:00:00.000,30.477644895833336
1928,2000-01-11 00:00:00.000,32.056241875
1929,2000-01-12 00:00:00.000,29.04493249999999
1930,2000-01-13 00:00:00.000,29.05588468750001
1931,2000-01-14 00:00:00.000,30.28527677083333
1932,2000-01-15 00:00:00.000,32.045253541666675
1933,2000-01-16 00:00:00.000,31.110341562500015
1934,2000-01-17 00:00:00.000,29.921902708333324
1935,2000-01-18 00:00:00.000,30.656530624999988
1936,2000-01-19 00:00:00.000,30.675507187499992
1937,2000-01-20 00:00:00.000,33.79666375
1938,2000-01-21 00:00:00.000,33.11726666666669
1939,2000-01-22 00:00:00.000,31.972419687500004
1940,2000-01-23 00:00:00.000,35.63131781249998
1941,2000-01-24 00:00:00.000,33.9978153125
1942,2000-01-25 00:00:00.000,31.44132895833332
1943,2000-01-26 00:00:00.000,27.626823020833328
1944,2000-01-27 00:00:00.000,27.842360624999994
1945,2000-01-28 00:00:00.000,27.720043125000004
1946,2000-01-29 00:00:00.000,26.843217499999994
1947,2000-01-30 00:00:00.000,27.202687812500002
1948,2000-01-31 00:00:00.000,25.1024703125
1949,2000-02-01 00:00:00.000,24.35345635416667
1950,2000-02-02 00:00:00.000,24.26160979166666
1951,2000-02-03 00:00:00.000,29.59868666666667
1952,2000-02-04 00:00:00.000,28.739319479166667
1953,2000-02-05 00:00:00.000,31.870813749999982
1954,2000-02-06 00:00:00.000,31.636877916666677
1955,2000-02-07 00:00:00.000,32.276586875
1956,2000-02-08 00:00:00.000,32.644587604166674
1957,2000-02-09 00:00:00.000,31.165789270833343
1958,2000-02-10 00:00:00.000,30.936733125000018
1959,2000-02-11 00:00:00.000,29.59785531249999
1960,2000-02-12 00:00:00.000,29.85524979166668
1961,2000-02-13 00:00:00.000,29.420885312500005
1962,2000-02-14 00:00:00.000,33.45331447916667
1963,2000-02-15 00:00:00.000,35.78603757894736
1964,2000-02-16 00:00:00.000,44.212627812499996
1965,2000-02-17 00:00:00.000,47.63618041666666
1966,2000-02-18 00:00:00.000,50.99428052631579
1967,2000-02-19 00:00:00.000,54.94772343750004
1968,2000-02-20 00:00:00.000,59.53759364583332
1969,2000-02-21 00:00:00.000,58.21436697916665
1970,2000-02-22 00:00:00.000,50.25433156249999
1971,2000-02-23 00:00:00.000,43.982270416666665
1972,2000-02-24 00:00:00.000,37.56327645833331
1973,2000-02-25 00:00:00.000,33.04927635416667
1974,2000-02-26 00:00:00.000,32.85394427083332
1975,2000-02-27 00:00:00.000,31.733712604166666
1976,2000-02-28 00:00:00.000,34.19997895833333
1977,2000-02-29 00:00:00.000,37.00344979166665
1978,2000-03-01 00:00:00.000,35.777491562499996
1979,2000-03-02 00:00:00.000,33.199751458333346
1980,2000-03-03 00:00:00.000,33.32109302083334
1981,2000-03-04 00:00:00.000,36.018548125
1982,2000-03-05 00:00:00.000,35.11074552083334
1983,2000-03-06 00:00:00.000,31.640275624999997
1984,2000-03-07 00:00:00.000,31.50913854166666
1985,2000-03-08 00:00:00.000,31.215851249999996
1986,2000-03-09 00:00:00.000,30.391726249999994
1987,2000-03-10 00:00:00.000,28.99230416666666
1988,2000-03-11 00:00:00.000,30.754590425531912
1989,2000-03-12 00:00:00.000,27.995185208333336
1990,2000-03-13 00:00:00.000,24.93327166666667
1991,2000-03-14 00:00:00.000,24.146268437499995
1992,2000-03-15 00:00:00.000,23.50460760416666
1993,2000-03-16 00:00:00.000,25.737624895833324
1994,2000-03-17 00:00:00.000,26.947837999999994
1995,2000-03-18 00:00:00.000,27.53732593750001
1996,2000-03-19 00:00:00.000,30.79247510416667
1997,2000-03-20 00:00:00.000,41.75330145833332
1998,2000-03-21 00:00:00.000,48.10170260416668
1999,2000-03-22 00:00:00.000,46.52787687499998
2000,2000-03-23 00:00:00.000,44.589592708333356
2001,2000-03-24 00:00:00.000,40.56663375
2002,2000-03-25 00:00:00.000,34.04834718749999
2003,2000-03-26 00:00:00.000,26.808951250000007
2004,2000-03-27 00:00:00.000,23.196608958333332
2005,2000-03-28 00:00:00.000,20.207854583333333
2006,2000-03-29 00:00:00.000,18.518687500000002
2007,2000-03-30 00:00:00.000,19.8035634375
2008,2000-03-31 00:00:00.000,22.97066135416667
2009,2000-04-01 00:00:00.000,30.866971666666668
2010,2000-04-02 00:00:00.000,35.24546104166666
2011,2000-04-03 00:00:00.000,40.75135467391304
2012,2000-04-04 00:00:00.000,50.96727197916667
2013,2000-04-05 00:00:00.000,53.975617395833325
2014,2000-04-06 00:00:00.000,59.61093354166666
2015,2000-04-07 00:00:00.000,58.556776458333324
2016,2000-04-08 00:00:00.000,65.03125427083333
2017,2000-04-09 00:00:00.000,61.6627517708333
2018,2000-04-10 00:00:00.000,55.126645312500024
2019,2000-04-11 00:00:00.000,50.77925010526318
2020,2000-04-12 00:00:00.000,49.800809791666666
2021,2000-04-13 00:00:00.000,55.52620135416664
2022,2000-04-14 00:00:00.000,52.50806041666667
2023,2000-04-15 00:00:00.000,56.432594270833334
2024,2000-04-16 00:00:00.000,51.653175312500004
2025,2000-04-17 00:00:00.000,55.035095526315814
2026,2000-04-18 00:00:00.000,41.47009885416666
2027,2000-04-19 00:00:00.000,36.3509090625
2028,2000-04-20 00:00:00.000,27.587985671641796
2029,2000-04-21 00:00:00.000,30.66498875000001
2030,2000-04-22 00:00:00.000,28.131165833333327
2031,2000-04-23 00:00:00.000,23.790954895833327
2032,2000-04-24 00:00:00.000,21.46468135416667
2033,2000-04-25 00:00:00.000,22.75208749999999
2034,2000-04-26 00:00:00.000,22.69917
2035,2000-04-27 00:00:00.000,24.93609104166666
2036,2000-04-28 00:00:00.000,28.06917572916667
2037,2000-04-29 00:00:00.000,29.81997145833334
2038,2000-04-30 00:00:00.000,31.444003750000007
2039,2000-05-01 00:00:00.000,41.54972812499999
2040,2000-05-02 00:00:00.000,48.49352343750004
2041,2000-05-03 00:00:00.000,55.31359156250002
2042,2000-05-04 00:00:00.000,57.60332166666666
2043,2000-05-05 00:00:00.000,65.85093333333332
2044,2000-05-06 00:00:00.000,67.83946020833334
2045,2000-05-07 00:00:00.000,60.57237656250001
2046,2000-05-08 00:00:00.000,50.880991875000014
2047,2000-05-09 00:00:00.000,57.49242625
2048,2000-05-10 00:00:00.000,68.34922489583333
2049,2000-05-11 00:00:00.000,46.390197395833326
2050,2000-05-12 00:00:00.000,41.44277260416667
2051,2000-05-13 00:00:00.000,51.05131104166667
2052,2000-05-14 00:00:00.000,62.636809687500026
2053,2000-05-15 00:00:00.000,65.94852708333336
2054,2000-05-16 00:00:00.000,63.706328750000004
2055,2000-05-17 00:00:00.000,55.94581833333334
2056,2000-05-18 00:00:00.000,46.53619041666666
2057,2000-05-19 00:00:00.000,45.280086562499996
2058,2000-05-20 00:00:00.000,41.30964749999999
2059,2000-05-21 00:00:00.000,37.086332187499984
2060,2000-05-22 00:00:00.000,34.648946354166654
2061,2000-05-23 00:00:00.000,34.57965479166667
2062,2000-05-24 00:00:00.000,39.15105447916666
2063,2000-05-25 00:00:00.000,41.87178749999999
2064,2000-05-26 00:00:00.000,43.87401364583334
2065,2000-05-27 00:00:00.000,48.19250093750002
2066,2000-05-28 00:00:00.000,46.24518031249999
2067,2000-05-29 00:00:00.000,49.938344687500006
2068,2000-05-30 00:00:00.000,51.50385687500002
2069,2000-05-31 00:00:00.000,50.62587458333334
2070,2000-06-01 00:00:00.000,53.403501145833324
2071,2000-06-02 00:00:00.000,55.35711114583333
2072,2000-06-03 00:00:00.000,59.321260833333326
2073,2000-06-04 00:00:00.000,66.9408025
2074,2000-06-05 00:00:00.000,71.35868778947366
2075,2000-06-06 00:00:00.000,65.61175635416669
2076,2000-06-07 00:00:00.000,64.98144873684214
2077,2000-06-08 00:00:00.000,58.52323312499999
2078,2000-06-09 00:00:00.000,62.72847552083331
2079,2000-06-10 00:00:00.000,64.212515
2080,2000-06-11 00:00:00.000,64.53388760416667
2081,2000-06-12 00:00:00.000,66.24640489583336
2082,2000-06-13 00:00:00.000,61.531289375
2083,2000-06-14 00:00:00.000,55.13722571428573
2084,2000-06-15 00:00:00.000,48.27832978947368
2085,2000-06-16 00:00:00.000,50.98950166666665
2086,2000-06-17 00:00:00.000,54.453899062499964
2087,2000-06-18 00:00:00.000,54.257591041666664
2088,2000-06-19 00:00:00.000,48.15234291666664
2089,2000-06-20 00:00:00.000,42.86467739583333
2090,2000-06-21 00:00:00.000,39.4524384375
2091,2000-06-22 00:00:00.000,38.863695104166666
2092,2000-06-23 00:00:00.000,45.02757177083333
2093,2000-06-24 00:00:00.000,50.30030906250003
2094,2000-06-25 00:00:00.000,53.244531770833326
2095,2000-06-26 00:00:00.000,53.06965822916667
2096,2000-06-27 00:00:00.000,49.26050187500002
2097,2000-06-28 00:00:00.000,50.76655416666667
2098,2000-06-29 00:00:00.000,54.221734375000004
2099,2000-06-30 00:00:00.000,52.69074145833335
2100,2000-07-01 00:00:00.000,51.30216312499997
2101,2000-07-02 00:00:00.000,50.61322354166668
2102,2000-07-03 00:00:00.000,56.46836474358974
2103,2000-07-04 00:00:00.000,56.0
2104,2000-07-05 00:00:00.000,55.0
2105,2000-07-06 00:00:00.000,55.0
2106,2000-07-07 00:00:00.000,55.0
2107,2000-07-08 00:00:00.000,54.0
2108,2000-07-09 00:00:00.000,54.0
2109,2000-07-10 00:00:00.000,54.0
2110,2000-07-11 00:00:00.000,53.0
2111,2000-07-12 00:00:00.000,53.109175952380944
2112,2000-07-13 00:00:00.000,49.664829166666664
2113,2000-07-14 00:00:00.000,44.121793333333336
2114,2000-07-15 00:00:00.000,40.90889864583333
2115,2000-07-16 00:00:00.000,42.54659406250001
2116,2000-07-17 00:00:00.000,43.90860520833334
2117,2000-07-18 00:00:00.000,40.32348072916667
2118,2000-07-19 00:00:00.000,39.43837770833333
2119,2000-07-20 00:00:00.000,40.2841540625
2120,2000-07-21 00:00:00.000,41.66582854166667
2121,2000-07-22 00:00:00.000,41.63828541666667
2122,2000-07-23 00:00:00.000,41.460917812499986
2123,2000-07-24 00:00:00.000,41.20099312500002
2124,2000-07-25 00:00:00.000,42.65170614583333
2125,2000-07-26 00:00:00.000,42.908341562500006
2126,2000-07-27 00:00:00.000,39.92417770833335
2127,2000-07-28 00:00:00.000,40.059146250000005
2128,2000-07-29 00:00:00.000,42.27542802083331
2129,2000-07-30 00:00:00.000,44.70833177083332
2130,2000-07-31 00:00:00.000,47.16639302083335
2131,2000-08-01 00:00:00.000,47.96014717948716
2132,2000-08-02 00:00:00.000,47.0
2133,2000-08-03 00:00:00.000,47.0
2134,2000-08-04 00:00:00.000,46.0
2135,2000-08-05 00:00:00.000,46.0
2136,2000-08-06 00:00:00.000,45.0
2137,2000-08-07 00:00:00.000,45.0
2138,2000-08-08 00:00:00.000,44.0
2139,2000-08-09 00:00:00.000,43.0
2140,2000-08-10 00:00:00.000,42.0266451020408
2141,2000-08-11 00:00:00.000,36.68724604166666
2142,2000-08-12 00:00:00.000,32.75606135416667
2143,2000-08-13 00:00:00.000,32.45644854166667
2144,2000-08-14 00:00:00.000,32.44039979166667
2145,2000-08-15 00:00:00.000,31.17938010416668
2146,2000-08-16 00:00:00.000,31.969744895833326
2147,2000-08-17 00:00:00.000,33.561751979166665
2148,2000-08-18 00:00:00.000,35.17533812499999
2149,2000-08-19 00:00:00.000,36.555675208333334
2150,2000-08-20 00:00:00.000,35.68264489583332
2151,2000-08-21 00:00:00.000,31.68744593749999
2152,2000-08-22 00:00:00.000,34.17496604166666
2153,2000-08-23 00:00:00.000,35.68640406250001
2154,2000-08-24 00:00:00.000,31.137161770833327
2155,2000-08-25 00:00:00.000,28.053560729166662
